Date,Temperature,Relative Humidity,Wind Speed,Precipitation,Pressure,Generated
16/08/2020,28.17,61.96,1.83,0,1000.15,34.087625
17/08/2020,28.6,58,2.06,0,999.62,43.90441666
18/08/2020,28.35,64.75,1.66,0,999.59,48.22595833
19/08/2020,27.84,65.39,1.6,0,1000.9,40.76045833
20/08/2020,28.31,66.04,1.77,0,1001.47,35.83316666
21/08/2020,27.98,68.16,1.02,0,1000.73,20.48929166
22/08/2020,28.65,76.13,1.4,0,1000.44,28.160125
23/08/2020,27.72,71.4,0.94,2.4,1001.74,33.95325
24/08/2020,28.41,68.25,1.6,0,1001.6,32.18383333
25/08/2020,28.12,66.33,1.84,0.2,1000.4,18.35020833
26/08/2020,28.56,70.71,1.45,0,1000.38,27.39141666
27/08/2020,28.7,66.1,0.87,0,1000.96,36.19766666
28/08/2020,28.73,61.88,1.96,0,1001.68,46.90920833
29/08/2020,28.66,63.42,1.99,0,1000.7,51.43191666
30/08/2020,28.98,57.46,2.24,0,1001.07,52.37895833
31/08/2020,28.74,59,2.22,0,1001.51,35.142625
01/09/2020,28.4,63.88,1.38,0,1001.48,18.513375
02/09/2020,28.29,64.46,0.75,0,1001.54,29.13766666
03/09/2020,28.28,62.79,0.68,0,1000.52,33.35816666
04/09/2020,28.18,63.75,1.44,0,1001.96,31.309625
05/09/2020,28.77,62.08,1.43,0,1001.68,39.31583333
06/09/2020,28.48,58.29,1.84,0,1000.59,26.211125
07/09/2020,28.1,62.5,1.55,0,999.37,39.09245833
08/09/2020,28.82,62.42,2.11,0,999.65,42.87520833
09/09/2020,28.65,59.13,1.54,0,1001.85,54.47829166
10/09/2020,28.76,62.29,1.58,0,1002.8,33.890875
11/09/2020,28.67,61.08,1.7,0,1000.62,42.70233333
12/09/2020,28.5,65.33,0.68,0,1000.61,32.026625
13/09/2020,28.69,58.67,1.45,0,1001.63,35.62908333
14/09/2020,28.47,55.46,1.68,0,1002.54,41.39770833
15/09/2020,28.34,58.25,1.74,0,1001.85,47.89266666
16/09/2020,28.68,59.79,1.53,0,1001.06,49.69983333
17/09/2020,29.16,62.25,1.78,0,1000.91,41.29145833
18/09/2020,28.61,64.42,1.36,0,1001.08,38.71908333
19/09/2020,28.8,67.25,1.6,0,1001.49,43.69820833
20/09/2020,28.9,64.08,1.97,0,1001.11,46.698625
21/09/2020,28.13,65.08,1.78,0,1001.33,49.66375
22/09/2020,28.32,64.17,2.33,0,1002.37,55.3555
23/09/2020,28.43,62.21,2.83,0,1002.73,51.57754166
24/09/2020,28.79,62.71,2.12,0,1002.37,40.728875
25/09/2020,28.41,63.54,2.14,0,1002.14,39.21966666
26/09/2020,28.6,63.71,1.03,0,1000.88,43.17541666
27/09/2020,28.25,63.96,1.57,0,1000.3,42.87829166
28/09/2020,28.74,65,2.45,0,999.75,44.018125
29/09/2020,29.53,61.5,2.69,0,1000.8,42.006875
30/09/2020,28.83,61.46,1.51,0,1000.68,43.90479166
01/10/2020,29.19,59.38,2.29,0,998.95,38.027875
02/10/2020,30.12,56.42,2.34,0,998.62,41.79225
03/10/2020,29.71,58.21,2.21,0,999.64,46.9135
04/10/2020,29.45,62,2.25,0,999.98,52.21041666
05/10/2020,29.1,63.13,1.03,0,1000.26,54.96641666
06/10/2020,28.94,56.5,2.51,0,1001.11,59.05529166
07/10/2020,28.73,62.83,2.05,0,1002.39,47.09716666
08/10/2020,28.48,65.79,2.11,0,1002.03,50.19866666
09/10/2020,28.23,65.5,1.86,0,1002.07,47.14329166
10/10/2020,28.56,64.83,1.91,0,1001.95,29.74466666
11/10/2020,28.87,64.88,1.88,0,1001.75,29.43258333
12/10/2020,28.8,64.67,2.29,0,1001.35,29.32333333
13/10/2020,28.93,62.46,1.18,0,1000.54,46.90445833
14/10/2020,28.88,60.17,2.03,0,1000.73,50.99
15/10/2020,29.36,60.04,2.73,0,1000.12,37.21316666
16/10/2020,29.67,61.13,2.31,0,1000.73,47.75016666
17/10/2020,28.78,63.83,1,0,1000.11,44.84520833
18/10/2020,29.51,59.63,1.78,0,999.12,41.252125
19/10/2020,29.48,61.17,1.92,0,999.03,48.53279166
20/10/2020,28.72,61.5,2.67,0,1000.43,50.36916666
21/10/2020,29.17,61.29,2.1,0,1001.08,42.86666666
22/10/2020,29.83,64.33,1.88,0,1000.46,47.76975
23/10/2020,29.03,63.83,2.27,0,1000.16,51.60304166
24/10/2020,29.36,63.88,2.08,0,999.52,48.53008333
25/10/2020,29.11,62.08,2.2,0,998.95,48.93675
26/10/2020,28.89,63.38,1.88,0,998.9,49.214375
27/10/2020,28.88,64.46,1.16,0,998.87,25.87529166
28/10/2020,28.94,63.88,1.3,0,997.87,45.52295833
29/10/2020,29.2,59.92,1.85,0,998.39,52.53970833
30/10/2020,29.26,57.83,2.66,0,999.48,52.926375
31/10/2020,28.63,64.42,2.65,0,999.62,37.85354166
01/11/2020,29.07,66,1.52,0,998.09,47.05329166
02/11/2020,29.78,64.04,1.09,0,997.42,22.18466666
03/11/2020,28.53,70.46,0.85,0.4,999.49,33.90591666
04/11/2020,29,65.92,1.19,3,1000.64,31.57383333
05/11/2020,29.11,62.42,1.13,0,999,39.11308333
06/11/2020,29.44,59.92,2.46,0,998.95,48.73075
07/11/2020,29.6,60.08,2.31,0,1000.79,40.2315
08/11/2020,29.63,61.96,2.4,0,1000.72,36.45266666
09/11/2020,30.72,56.13,1.99,0,999.87,43.42733333
10/11/2020,29.8,59.71,1.52,0,999.52,41.14979166
11/11/2020,27.75,72.75,1.09,0,1000.3,22.88045833
12/11/2020,28.94,63.38,1.84,2,999.51,40.01825
13/11/2020,29,59.63,1.73,0,999.66,38.468875
14/11/2020,30.25,58.54,2.61,0,998.91,42.36141666
15/11/2020,29.95,59.21,2.73,0,999.3,49.11970833
16/11/2020,29.25,62.96,2.25,0,998.49,43.43858333
17/11/2020,28.13,71.04,1.08,0,998.15,46.92670833
18/11/2020,29.23,63.08,1.35,3.8,997.98,47.79383333
19/11/2020,28.93,63.92,1.65,1,998.46,43.973875
20/11/2020,27.96,70.38,1.75,0.4,999.39,18.68829166
21/11/2020,29.14,62.5,1.56,0.2,998.44,35.38416666
22/11/2020,29.35,59.54,2.05,0,998.85,35.26875
23/11/2020,28.62,60,1.91,0,1000.18,36.65770833
24/11/2020,28.78,63.96,2.05,0,1000.55,44.862125
25/11/2020,29.35,60.63,1.59,0,999.77,55.51929166
26/11/2020,29.12,58,1.11,0,998.8,35.37654166
27/11/2020,30.43,53.04,1.78,0,998.79,41.69254166
28/11/2020,29.36,61.75,2.29,0,999.62,38.67225
29/11/2020,29.78,59,2.09,0,999.83,42.11795833
30/11/2020,29.22,62.29,1.53,0,999.84,38.30108333
01/12/2020,28.45,65,0.76,0,1000.13,38.37525
02/12/2020,29.42,61.5,1.55,0,999.72,45.25429166
03/12/2020,29.35,61.67,1.72,0,1000.24,45.44054166
04/12/2020,29.84,60.79,2.43,0,1000.42,46.50525
05/12/2020,29.64,59,2.31,0,999.95,46.28891666
06/12/2020,29.08,63.33,2.42,0,1000.56,50.31895833
07/12/2020,29.33,60.63,1.2,0,999.93,44.72154166
08/12/2020,29.93,54.38,1.95,0,1000.77,43.99195833
09/12/2020,29,61.63,2.69,0,1001.58,47.769875
10/12/2020,29.09,61.38,1.84,0,1000.9,43.18595833
11/12/2020,29.7,61,2.52,0,999.83,40.28791666
12/12/2020,29.35,58.46,0.7,0,999.79,36.25533333
13/12/2020,29.33,58.54,1.16,0,999.91,35.60358333
14/12/2020,29.83,57.63,1.95,0,999.4,31.32941666
15/12/2020,28.85,64.38,1.95,0,998.58,37.76491666
16/12/2020,28.99,65.21,1.9,1,999.33,47.046375
17/12/2020,28.54,67.79,1.3,0.2,1000.2,41.094375
18/12/2020,28.49,65.83,1.07,0.8,999.09,42.23304166
19/12/2020,28.63,59.83,2.17,0.4,998.1,51.72333333
20/12/2020,28.67,61.21,2.47,0.2,998.48,50.41983333
21/12/2020,28.73,62.88,2.63,0.2,999.51,44.86233333
22/12/2020,29.06,60.92,1.08,0,999.44,36.79829166
23/12/2020,28.35,63.92,0.88,0,999.01,36.4255
24/12/2020,28.75,60.21,1.98,0,998.36,46.162625
25/12/2020,28.08,66.33,1.35,0,997.88,44.57970833
26/12/2020,28.58,57.46,2.36,7.6,997.55,46.64066666
27/12/2020,29.1,57.96,2.45,1,998.34,57.429625
28/12/2020,29.53,55.5,2.05,0,998.81,43.55108333
29/12/2020,29.33,55.71,1.37,0,997.98,49.76779166
30/12/2020,28.58,63.46,0.9,0,997.99,34.68570833
31/12/2020,29.13,61.92,0.68,0.6,999.18,32.29666666
01/01/2021,28.7625,65.666667,3.058333,0,1009.145833,40.46608333
02/01/2021,28.15,68.375,2.65,1,1008.216667,45.35041667
03/01/2021,28.554167,68.375,3.095833,0,1007.05,42.56158333
04/01/2021,28.35,70.125,3.345833,3.2,1007.341667,32.08
05/01/2021,27.891667,70.5,2.7375,13,1008.316667,47.341
06/01/2021,28.3,67.458333,3,0,1008.025,48.11916667
07/01/2021,28.775,67.416667,3.3625,0,1008.116667,44.600625
08/01/2021,28.525,67.25,3.658333,0,1008.283333,47.12358333
09/01/2021,28.291667,66.875,3.1375,0.2,1007.975,50.08470833
10/01/2021,28.3,65.75,2.679167,0,1008.816667,38.41425
11/01/2021,27.966667,66.541667,2.008333,0,1008.675,33.80516667
12/01/2021,28.133333,66.25,2.3125,0.2,1008.641667,27.25879167
13/01/2021,28.266667,66.333333,2.5625,0,1008.379167,29.54958333
14/01/2021,27.8125,68.958333,2.858333,1.2,1008.208333,32.901875
15/01/2021,28.520833,66.708333,3.241667,0.2,1007.145833,43.787625
16/01/2021,28.558333,66.791667,3.325,0,1006.2125,41.91508333
17/01/2021,28.095833,66.041667,3.229167,2,1006.404167,27.90245833
18/01/2021,27.633333,70.583333,2.975,0.4,1007.154167,22.94270833
19/01/2021,25.841667,80.25,1.6125,5.2,1008.079167,27.613125
20/01/2021,25.366667,85.125,0.858333,29,1008.070833,13.74708333
21/01/2021,26.7125,79.291667,1.85,4.8,1008.445833,35.63470833
22/01/2021,27.658333,70.625,2.4875,5.4,1009.404167,29.99608333
23/01/2021,27.8,71.916667,2.470833,0.8,1008.725,30.459125
24/01/2021,28.1375,68.416667,3.225,1.4,1007.466667,30.13629167
25/01/2021,26.941667,78.916667,2.2875,19.4,1006.9,12.26216667
26/01/2021,27.770833,72.041667,2.895833,6.2,1007.304167,19.86233333
27/01/2021,27.908333,71.666667,2.304167,0.2,1007.329167,25.37208333
28/01/2021,27.679167,73.375,2.645833,6.6,1007.4,28.65816667
29/01/2021,27.695833,72.916667,2.766667,1.6,1008.166667,16.05491667
30/01/2021,27.620833,73.166667,2.85,19.4,1008.458333,41.03433333
31/01/2021,27.670833,72.625,2.645833,0.4,1008.3875,33.086625
01/02/2021,27.85,71,3.2625,0.6,1007.683333,36.47270833
02/02/2021,28.145833,66.25,3.470833,0.2,1008.516667,48.23679167
03/02/2021,27.825,68.625,3.05,0,1008.875,46.964
04/02/2021,28.233333,68.25,3.258333,0.4,1009.1,36.16554167
05/02/2021,27.725,70.666667,2.704167,0,1008.366667,46.73375
06/02/2021,28.291667,67.625,2.95,0,1008.254167,50.549375
07/02/2021,28.269565,70.826087,2.313043,0,1008.095652,26.79908333
08/02/2021,28.170833,73.291667,2.370833,10,1007.504167,16.00120833
09/02/2021,28.1625,72.958333,2.3375,0,1007.875,7.146666667
10/02/2021,28.291667,73.25,2.6875,1,1007.233333,19.89875
11/02/2021,28.875,70.958333,3.5125,1.2,1007.266667,6.287708333
12/02/2021,28.183333,72.666667,3.054167,11.8,1007.575,33.71116667
13/02/2021,28.525,71.875,3.004167,0.2,1007.008333,34.27133333
14/02/2021,28.4375,71.291667,2.816667,0,1006.979167,31.08033333
15/02/2021,28.2125,72.166667,2.129167,0.2,1006.375,13.12541667
16/02/2021,26.045833,82.75,1.033333,2,1007.795833,1.360708333
17/02/2021,26.075,79.25,0.8375,5.2,1007.966667,0.881625
18/02/2021,27.566667,74.416667,1.8375,0,1008.1,5.445166667
19/02/2021,27.8625,70.291667,1.820833,0,1009.354167,14.764875
20/02/2021,25.670833,85.166667,0.954167,6.6,1009.854167,19.25629167
21/02/2021,27.633333,76.208333,2.3625,21.6,1008.091667,23.53925
22/02/2021,28.320833,69.458333,2.758333,0,1007.766667,16.88
23/02/2021,27.866667,73.958333,2,1.4,1009.283333,10.1475
24/02/2021,27.570833,76.333333,2.1,4.4,1009.141667,8.195041667
25/02/2021,28.395833,70.291667,2.775,0.6,1007.529167,32.56175
26/02/2021,28.0875,71.958333,2.075,0,1006.45,17.05158333
27/02/2021,27,76.125,1.883333,0.4,1006.9625,13.8995
28/02/2021,27.5,75.666667,1.958333,0,1005.395833,13.573
01/03/2021,26.904167,77.333333,2.75,0,1004.275,19.35095833
02/03/2021,27.279167,75.708333,2.1625,1.6,1006.395833,11.723625
03/03/2021,27.5625,73.916667,2.279167,4.4,1008.941667,10.89704167
04/03/2021,28.5,70.291667,2.3875,0,1008.433333,7.546958333
05/03/2021,27.541667,74.958333,2.179167,4.4,1007.775,2.377708333
06/03/2021,28.191667,72.125,2.625,0.6,1007.775,22.527625
07/03/2021,26.25,83.416667,1.208333,15,1008.966667,6.4505
08/03/2021,26.141667,84.708333,1.270833,24.2,1008.004167,3.9965
09/03/2021,27.558333,77.166667,1.695833,16.8,1006.854167,7.259208333
10/03/2021,27.6125,75.666667,1.958333,11.4,1006.979167,2.566916667
11/03/2021,27.958333,72.708333,2.308333,0,1007.55,13.73345833
12/03/2021,27.720833,73.208333,2.308333,1,1008.458333,15.16895833
13/03/2021,28.066667,69.833333,2.3875,4.4,1008.8875,16.724
14/03/2021,27.9375,70.625,2.175,0,1009.041667,15.23158333
15/03/2021,26.86087,76.130435,1.447826,11.6,1009.317391,7.983958333
16/03/2021,26.170833,81.583333,1.108333,2.8,1008.220833,7.905541667
17/03/2021,25.5375,86.125,0.816667,16.8,1007.516667,8.3125
18/03/2021,26.7125,80.458333,1.1375,10,1007,1.021541667
19/03/2021,27.558333,73.458333,2.033333,0.8,1007.333333,10.70266667
20/03/2021,27.575,72.166667,1.991667,2.4,1008.641667,2.80425
21/03/2021,26.0125,79.208333,1.729167,48.2,1009.125,20.792125
22/03/2021,25.6,84.291667,0.745833,2.6,1008.708333,5.021583333
23/03/2021,25.779167,84.375,0.783333,32.6,1008.7625,2.865583333
24/03/2021,25.279167,87.25,0.933333,13.6,1008.554167,2.7045
25/03/2021,25.0375,88.25,0.8875,40.8,1009.029167,1.23775
26/03/2021,23.583333,88.583333,0.904167,102.6,1009.558333,0.121041667
27/03/2021,24.129167,89.958333,0.479167,6.4,1009.129167,2.17
28/03/2021,25.920833,78.041667,0.883333,12.4,1008.566667,3.272541667
29/03/2021,26.804167,78.208333,1.025,0,1008.208333,5.657666667
30/03/2021,27.170833,79.375,1.675,13.2,1007.575,7.558166667
31/03/2021,25.879167,86.625,0.933333,10.4,1006.275,18.08854167
01/04/2021,27.325,76.625,1.995833,11,1006.179167,29.60916667
02/04/2021,27.6625,72.458333,2.1125,0,1007.920833,14.05366667
03/04/2021,27.920833,77.625,2.079167,2.4,1008.170833,11.37191667
04/04/2021,27.908333,73.791667,2.554167,1,1007.445833,13.28275
05/04/2021,28.129167,70.583333,2.508333,0,1007.708333,21.660875
06/04/2021,27.470833,72.958333,2.204167,0,1007.366667,17.05954167
07/04/2021,28.454167,67.333333,2.458333,0,1007.608333,11.17695833
08/04/2021,28.866667,67.583333,3.608333,0,1008.120833,26.12141667
09/04/2021,28.520833,65.125,3.079167,0,1008.195833,14.62179167
10/04/2021,28.7,68.708333,2.670833,0,1006.808333,16.59908333
11/04/2021,25.820833,82.583333,0.979167,0.8,1007.616667,4.129666667
12/04/2021,27.058333,77.916667,1.616667,2,1008.683333,10.62816667
13/04/2021,27.304167,79.333333,1.9,38.2,1009.441667,16.21841667
14/04/2021,27.691667,78.583333,1.854167,1.2,1008.504167,21.4435
15/04/2021,27.595833,77.916667,2.016667,22,1007.695833,9.941458333
16/04/2021,27.2375,74,2.3875,0.8,1007.75,18.428625
17/04/2021,26.545833,80.333333,1.35,0.6,1008.045833,18.31304167
18/04/2021,26.616667,79.375,2.05,15.2,1008.170833,19.85675
19/04/2021,26.454167,79.083333,1.354167,0,1008.970833,1.577875
20/04/2021,26.679167,77.041667,1.054167,5.4,1008.833333,0.55275
21/04/2021,26.929167,76.583333,0.970833,4.2,1008.970833,0.512875
22/04/2021,27.020833,78.583333,0.970833,0.4,1009.05,0.647125
23/04/2021,26.579167,81.708333,1.491667,18.4,1008.691667,6.401291667
24/04/2021,26.45,84,1.458333,7.4,1008.1125,3.35825
25/04/2021,27.133333,77.541667,1.458333,13.2,1008.004167,13.75233333
26/04/2021,27.108333,77.083333,1.941667,0,1007.5125,14.08058333
27/04/2021,27.954167,72.375,2.291667,3.6,1007.195833,10.73283333
28/04/2021,27.9,73.958333,2.1,0.2,1007.229167,7.683333333
29/04/2021,27.195833,75.208333,1.8125,1.8,1008.845833,4.272833333
30/04/2021,27.195833,76.333333,1.866667,0.2,1008.883333,6.975
01/05/2021,26.366667,77.208333,1.720833,34.2,1008.754167,3.509041667
02/05/2021,26.608333,80.625,0.966667,6.6,1009.333333,1.1715
03/05/2021,24.808333,87.916667,0.704167,18.4,1008.9875,3.879125
04/05/2021,24.858333,85.708333,1.054167,13,1009.6625,3.9695
05/05/2021,24.6,88,0.954167,47,1010.254167,3.931333333
06/05/2021,25.791667,82.25,1.141667,23.8,1009.9375,7.855291667
07/05/2021,26.179167,81.25,1.920833,21.6,1010.9875,10.68620833
08/05/2021,25.454167,84.416667,1.175,11.4,1011.3375,6.426666667
09/05/2021,27.095833,77.208333,1.625,0.2,1010.329167,5.977583333
10/05/2021,27.245833,74.5,2.058333,0.2,1009.308333,1.060833333
11/05/2021,26.945833,76,1.966667,0.8,1008.779167,3.168208333
12/05/2021,26.533333,78.625,2.108333,0.2,1008.75,3.865916667
13/05/2021,24.741667,90.375,1.2,0.6,1009.066667,3.706791667
14/05/2021,24.408333,91.041667,1.220833,18.2,1009.054167,1.779375
15/05/2021,26.304348,79.347826,1.834783,20,1009.421739,3.63375
16/05/2021,26.708333,76.791667,1.6,11.6,1009.4875,3.448666667
17/05/2021,26.7875,76.583333,1.545833,0.2,1009.575,4.691916667
18/05/2021,26.941667,79.708333,1.133333,5.4,1009.925,6.885333333
19/05/2021,26.570833,80.208333,1.75,0.6,1009.8375,0.916208333
20/05/2021,27.054167,76.458333,1.725,0,1009.575,15.11404167
21/05/2021,27.433333,74.916667,1.925,0,1009.479167,20.14354167
22/05/2021,27.1375,71.583333,2.2875,0,1009.658333,6.589083333
23/05/2021,27.404167,72.25,2.116667,0,1009.175,3.44975
24/05/2021,27.5875,72.833333,2.475,0,1009.379167,17.76695833
25/05/2021,27.516667,68.5,2.491667,0,1010.4125,17.34241667
26/05/2021,27.125,71.916667,2.195833,0,1010.045833,17.22841667
27/05/2021,27.070833,69.375,2.45,0,1008.691667,8.798458333
28/05/2021,27.4125,69.75,2.295833,0,1008.55,10.74195833
29/05/2021,27.029167,75.375,1.675,0.8,1008.833333,13.97075
30/05/2021,27.058333,72.458333,1.683333,0,1010.004167,20.15683333
31/05/2021,26.783333,76.583333,1.8375,0.2,1009.570833,13.28558333
01/06/2021,27.516667,71.75,2.083333,0.4,1009,16.26183333
02/06/2021,26.9875,75.083333,1.741667,0,1008.966667,14.488125
03/06/2021,27.483333,68.166667,2.2625,0,1010.683333,19.81758333
04/06/2021,26.895833,70.416667,2.275,0,1010.525,23.39858333
05/06/2021,27.479167,67.416667,2.191667,0,1010.258333,19.85745833
06/06/2021,27.270833,72,1.775,0,1008.645833,4.18325
07/06/2021,27.704167,70.791667,2.041667,0,1008.029167,6.349875
08/06/2021,27.583333,75.416667,2.1375,0.8,1008.466667,5.568458333
09/06/2021,27.258333,77.208333,2.245833,18.2,1008.429167,5.487875
10/06/2021,27.566667,70,2.279167,0,1008.783333,5.49
11/06/2021,27.370833,70.625,2.133333,0,1008.870833,9.504291667
12/06/2021,27.058333,74.083333,1.541667,0,1009.4625,2.136833333
13/06/2021,27.65,71.708333,2.204167,5,1010.591667,11.33316667
14/06/2021,27.166667,73.791667,2.433333,10.4,1011.2125,24.90341667
15/06/2021,27.041667,76.541667,1.845833,4.8,1010.9625,25.527875
16/06/2021,26.0125,81.583333,1.075,4.8,1010.366667,17.68120833
17/06/2021,27.054167,78.083333,2.054167,0.8,1010.795833,23.604875
18/06/2021,26.75,79.791667,2.229167,26.8,1011.929167,16.36608333
19/06/2021,26.833333,73.625,1.545833,11.2,1012.966667,13.98591667
20/06/2021,27.6875,69.166667,2.304167,0,1012.133333,19.88095833
21/06/2021,26.85,73.958333,2.104167,8,1011.591667,28.72566667
22/06/2021,26.882609,74.043478,2.308696,1,1011.313043,18.34245833
23/06/2021,27.095833,68.375,2.2875,0,1011.070833,21.93254167
24/06/2021,26.158333,71.291667,1.770833,0,1010.783333,12.328125
25/06/2021,26.875,70.708333,1.929167,0,1010.541667,4.487083333
26/06/2021,26.795833,71.625,1.616667,0,1009.295833,5.274708333
27/06/2021,26.9,69.958333,1.720833,0,1009.133333,3.930958333
28/06/2021,27.229167,70.041667,2.05,0,1010.075,2.185875
29/06/2021,27.120833,67.916667,2.229167,0,1011.0625,4.620916667
30/06/2021,26.508333,75.958333,2.125,0,1011.404167,11.68791667
01/07/2021,26.845833,77.958333,2.5625,0,1011.966667,27.51729167
02/07/2021,26.075,77.583333,2.1125,22.6,1013.1,22.01108333
03/07/2021,27.086957,70.695652,2.713043,0.4,1012.147826,9.236375
04/07/2021,26.325,72.041667,2.629167,2.2,1012.4375,17.51770833
05/07/2021,26.441667,72.166667,1.808333,0,1012.741667,15.31708333
06/07/2021,26.433333,75.833333,1.433333,0,1011.5625,6.445833333
07/07/2021,27.316667,69.125,2.233333,0,1010.4875,10.77666667
08/07/2021,26.4625,72.625,2.041667,0,1010.641667,11.31204167
09/07/2021,26.8375,70.083333,2.75,0,1011.145833,24.767
10/07/2021,26.870833,71.875,2.466667,0,1010.775,40.32366667
11/07/2021,26.982609,72.304348,2.721739,1,1011.130435,28.31458333
12/07/2021,27.279167,69.916667,2.641667,0,1010.8,29.54116667
13/07/2021,27.6125,64.333333,2.945833,0,1011.691667,27.43183333
14/07/2021,26.995833,68.75,2.404167,0,1010.8875,24.57270833
15/07/2021,27.154167,70.166667,2.441667,0,1010.704167,13.76516667
16/07/2021,27.279167,69.875,2.341667,0,1010.816667,27.29520833
17/07/2021,26.779167,76.958333,1.708333,2.2,1011.158333,16.70441667
18/07/2021,27.458333,72,2.233333,0.2,1011.333333,19.236625
19/07/2021,27.525,69.416667,2.7375,0,1010.6125,19.23554167
20/07/2021,26.8625,73.666667,2.708333,7,1011.2625,34.23829167
21/07/2021,27.654167,62.875,3.254167,0,1012.879167,32.32658333
22/07/2021,27.3875,65.708333,3.475,0,1014.195833,28.27841667
23/07/2021,26.9875,64.833333,3,0,1013.008333,26.51620833
24/07/2021,27.116667,63.75,2.3375,0,1011.416667,14.401625
25/07/2021,26.229167,67.791667,2.279167,0,1010.7375,18.499375
26/07/2021,26.870833,66.166667,3.108333,0,1010.929167,24.944625
27/07/2021,27.325,66.958333,2.908333,0,1011.075,23.10995833
28/07/2021,26.9875,73.166667,2.25,0,1010.658333,27.80820833
29/07/2021,27.429167,74,2.541667,0.2,1010.895833,24.80033333
30/07/2021,27.3625,71.333333,2.679167,0,1011.875,25.154375
31/07/2021,27.645833,62.666667,3.216667,0,1013.033333,21.999375
01/08/2021,27.479167,64.208333,2.933333,0,1013.8625,15.588875
02/08/2021,27.120833,61.208333,2.441667,0,1012.9125,3.0355
03/08/2021,26.9,69.625,2.5625,0,1012.004167,3.336291667
04/08/2021,27.516667,66.25,2.775,0,1012.654167,14.45395833
05/08/2021,27.8375,62.666667,2.804167,0,1013.520833,14.57525
06/08/2021,27.695833,60.5,3.241667,0,1013.370833,14.87679167
07/08/2021,27.808333,60.333333,3.2625,0,1012.066667,18.98520833
08/08/2021,27.220833,62.958333,3.033333,0,1012.008333,39.46579167
09/08/2021,28.004167,65.041667,2.970833,0,1012.466667,26.213625
10/08/2021,27.875,68.791667,3.154167,0,1011.591667,25.31458333
11/08/2021,27.908333,65.958333,3.425,0,1010.6875,28.10579167
12/08/2021,27.329167,70.583333,3.504167,0,1010.9875,41.95254167
13/08/2021,27.0625,68.5,3.133333,1.4,1011.8125,45.89366667
14/08/2021,27.4125,64.166667,2.654167,0,1010.616667,17.45129167
15/08/2021,27.445833,66.958333,2.654167,0,1009.866667,19.691875
16/08/2021,27.470833,65.041667,2.5125,0,1009.941667,16.031625
17/08/2021,27.354167,64.958333,2.741667,0,1011.3375,25.09320833
18/08/2021,27.2875,62.041667,3.225,0,1011.366667,29.8475
19/08/2021,27.191667,63,3.179167,0,1009.916667,26.066
20/08/2021,27.575,65.583333,3.541667,0,1009.504167,26.99454167
21/08/2021,27.633333,60.125,3.279167,0.4,1010.445833,39.112875
22/08/2021,27.279167,64.666667,3.225,0,1009.3375,44.640625
23/08/2021,27.55,67.708333,2.854167,0,1008.129167,41.206
24/08/2021,27.3625,66.166667,3.825,0,1007.895833,32.79875
25/08/2021,27.391667,65.666667,3.675,0.2,1007.795833,32.24825
26/08/2021,27.6625,64,3.345833,0,1008.341667,34.68183333
27/08/2021,27.875,61.416667,3.7625,0,1009.595833,50.96225
28/08/2021,27.670833,61.958333,3.554167,0,1010.895833,49.49391667
29/08/2021,27.883333,64.5,3.779167,0,1010.545833,36.85358333
30/08/2021,27.7625,65.208333,3.279167,0,1009.516667,38.22345833
31/08/2021,27.608333,62.208333,3.670833,0.2,1009.7875,42.21154167
01/09/2021,27.4125,64.375,3.670833,0.2,1009.991667,35.76033333
02/09/2021,27.425,60.416667,3.191667,0,1010.108333,31.2375
03/09/2021,27.695833,65.166667,3.3375,0,1010.370833,43.36525
04/09/2021,27.854167,66.041667,3.708333,0,1010.625,56.72895833
05/09/2021,27.470833,68.75,2.645833,0,1010.654167,46.534125
06/09/2021,27.429167,68.208333,3.041667,0,1010.045833,48.43945833
07/09/2021,27.675,64.708333,3.716667,0,1009.245833,40.31291667
08/09/2021,27.675,66.583333,3.404167,0.6,1010.020833,39.63229167
09/09/2021,27.654167,62.208333,3.091667,0,1010.533333,39.17583333
10/09/2021,27.3375,68.166667,2.591667,0,1011.045833,43.08566667
11/09/2021,28.033333,65.416667,3.375,0,1011.3875,46.600875
12/09/2021,27.726087,61.782609,3.517391,0,1011.873913,32.099875
13/09/2021,27.770833,64.666667,3.4875,0,1010.45,31.66258333
14/09/2021,28.216667,63.625,3.1625,0,1009.895833,39.60191667
15/09/2021,28.279167,67.333333,3.504167,0,1011.1375,43.9165
16/09/2021,28.2125,68.458333,3.766667,0,1012.083333,32.48745833
17/09/2021,28.133333,62.708333,3.7125,0,1011.383333,39.75245833
18/09/2021,27.986957,62.608696,3.586957,0,1009.552174,52.58275
19/09/2021,27.620833,63.208333,3.575,0,1009.825,43.6045
20/09/2021,27.647826,65.478261,3.182609,0,1009.943478,48.54266667
21/09/2021,27.758333,65.083333,3,0,1010.220833,38.223375
22/09/2021,28.016667,69.583333,2.566667,0,1009.225,40.07429167
23/09/2021,27.733333,70.791667,2.6,0,1009.833333,47.86941667
24/09/2021,28.054545,65.954545,3.25,0.2,1011.090909,53.45791667
25/09/2021,27.920833,66.291667,3.616667,2.2,1011.483333,42.45879167
26/09/2021,28.145833,64.916667,3.408333,0,1011.579167,41.53658333
27/09/2021,28.073913,68.130435,3.469565,0,1010.578261,35.60491667
28/09/2021,28.391667,66.833333,3.233333,0,1009.366667,39.13595833
